queue,row_id,document_id,source_url,source_evidence_sha256,prior_review_status,prior_reviewer_id,model_decision,model_review_status,corrected_fields_json,evidence_basis,review_path,rationale,independent_human_review
adjudications,adjudication-seed-fia-2019-deu-439337838994-01,fia-2019-deu-439337838994,https://www.fia.com/sites/default/files/decision-document/2019%20German%20Grand%20Prix%20-%20Decision%20-%20Car%2010%20(Incident%20with%20car%2023%20after%20turn%206).pdf,ec12f1dce0167c38b0d11f6f90b5e09df9c5e18d11cc53ad668f796e012cc044,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2019-bel-2d29cbfc6f0a-01,fia-2019-bel-2d29cbfc6f0a,https://www.fia.com/sites/default/files/decision-document/2019%20Belgian%20Grand%20Prix%20-%20Stewards%20Decision%20(Appendix%201%20-%20Part%20B).pdf,98becd5fe61d313e8f5b2880d909e268c59227201b63b0c809446e903ed66466,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2019-ita-5d8bd476d009-01,fia-2019-ita-5d8bd476d009,https://www.fia.com/sites/default/files/decision-document/2019%20Italian%20Grand%20Prix%20-%20Offence%20-%20Car%205%20(leaving%20the%20track%20and%20rejoining%20unsafely).pdf,4e01b97a4532758367792fe6de4656bc0bf8f6ce7d6879b399e6b113c2999028,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2019-sgp-4f116694a24c-01,fia-2019-sgp-4f116694a24c,https://www.fia.com/sites/default/files/decision-document/2019%20Singapore%20Grand%20Prix%20-%20Decision%20-%20Car%207%20(Turn%201%20incident%20with%20car%2026).pdf,2d57df60ae97338ad546a58098b30f535fe7fc339610c888675b8b514e280ec7,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2019-sgp-5c1d1870e601-01,fia-2019-sgp-5c1d1870e601,https://www.fia.com/sites/default/files/decision-document/2019%20Singapore%20Grand%20Prix%20-%20Offence%20-%20Car%2099%20(Turn%208%20Incident).pdf,cea35fca5b0b9b93db3ba4be40707537a1cd3226d5d80345c4b464f847d432e8,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2019-sgp-6c9e26d4cab3-01,fia-2019-sgp-6c9e26d4cab3,https://www.fia.com/sites/default/files/decision-document/2019%20Singapore%20Grand%20Prix%20-%20Decision%20-%20Car%2063%20(Turn%208%20incident%20with%20car%208).pdf,9aff82d78cb499834a6c96d7a4738bb9d1f60c0d52f44dc381ef2e02769331f9,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2019-sgp-6db2310a0bec-01,fia-2019-sgp-6db2310a0bec,https://www.fia.com/sites/default/files/decision-document/2019%20Singapore%20Grand%20Prix%20-%20Decision%20-%20Car%208%20(Turn%208%20Incident%20with%20car%2063).pdf,de0135684954db0adfc64f2170df91bb57777641566c11d2d393b069eddc9d64,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2019-sgp-ab76599fc615-01,fia-2019-sgp-ab76599fc615,https://www.fia.com/sites/default/files/decision-document/2019%20Singapore%20Grand%20Prix%20-%20Decision%20-%20Car%2026%20(Turn%201%20incident%20with%20car%207).pdf,9bc706362f5bfb4ceb2d1e2cf23dba1ae29105bf102e545bdcdc68a4340c321f,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2019-sgp-d456f4419d4f-01,fia-2019-sgp-d456f4419d4f,https://www.fia.com/sites/default/files/decision-document/2019%20Singapore%20Grand%20Prix%20-%20Decision%20-%20Car%2027%20(Turn%205%20incident%20with%20car%2055).pdf,6be723bd84aa52e41fd236f9badc3b155c7a46e04b706aa3004848c62721f6bb,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2019-sgp-e6c461804492-01,fia-2019-sgp-e6c461804492,https://www.fia.com/sites/default/files/decision-document/2019%20Singapore%20Grand%20Prix%20-%20Decision%20-%20Car%2055%20(Turn%205%20incident%20with%20car%2027).pdf,97838d96051e926ca38484fd6143e008226cf78149af6b3033b5db55c3698aae,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2019-jpn-4a022963168d-01,fia-2019-jpn-4a022963168d,https://www.fia.com/sites/default/files/decision-document/2019%20Japanese%20Grand%20Prix%20-%20Offence%20-%20Car%2016%20(turn%201%20incident%20with%20car%2033).pdf,2ee3876d18e7d57da0b346dab0963102fdb398cb11bede816a0f906955587dd3,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2019-jpn-8f4df880b95b-01,fia-2019-jpn-8f4df880b95b,https://www.fia.com/sites/default/files/decision-document/2019%20Japanese%20Grand%20Prix%20-%20Decision%20-%20Car%2010%20(incident%20with%20car%2011%20in%20turn%202).pdf,76ecd8a98242696592b2cbe7d974aae216224fc9dba1dba3079fb20b2e223add,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2019-jpn-9be40f8bba4d-01,fia-2019-jpn-9be40f8bba4d,https://www.fia.com/sites/default/files/decision-document/2019%20Japanese%20Grand%20Prix%20-%20Decision%20-%20Car%2033%20(turn%201%20incident%20with%20car%2016).pdf,27c7d474796972819bad6ea05f330e6df206ce83f6ce8b009638c0f6b90060c1,model_reviewed_corrected,gpt-5.6-sol-model-review-2026-08-13,corrected,model_reviewed_corrected,"{""fault_language_final"":{""after"":""predominantly_to_blame"",""before"":""no_conclusion""}}",official_decision_sections,decision_sections_and_cross_queue_validation,One or more final fields were corrected from explicit decision or reason text.,False
adjudications,adjudication-seed-fia-2019-jpn-ddc6b3eef5b1-01,fia-2019-jpn-ddc6b3eef5b1,https://www.fia.com/sites/default/files/decision-document/2019%20Japanese%20Grand%20Prix%20-%20Decision%20-%20Car%2011%20(turn%202%20incident%20with%20car%2010).pdf,53851905566f3613f5038f84b8c8cb94c02899ef96dbb46a35a5cf3e64238996,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2019-mex-9a84e5496c6b-01,fia-2019-mex-9a84e5496c6b,https://www.fia.com/sites/default/files/decision-document/2019%20Mexican%20Grand%20Prix%20-%20Offence%20-%20Car%2026%20(Turn%2016%20incident%20with%20car%2027).pdf,81a0b90e641a7b6efeca4e982c8c1e43ccceaf1a9a9cc6b4f8516848bd4c8f0a,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2019-usa-e8891601d008-01,fia-2019-usa-e8891601d008,https://www.fia.com/sites/default/files/decision-document/2019%20United%20States%20Grand%20Prix%20-%20Decision%20-%20Car%2023%20(Incident%20with%20car%2055%20in%20turn%201).pdf,a5884baa0c8105207be0120926e961e42220a5b9bf67a27debbd2599b807c8bf,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2019-bra-0197a870d5b2-01,fia-2019-bra-0197a870d5b2,https://www.fia.com/sites/default/files/decision-document/2019%20Brazilian%20Grand%20Prix%20-%20Decision%20-%20Car%2016%20(incident%20with%20car%205%20in%20turn%204).pdf,41fd319c61657b0ad607a1dfb76298a27ef5c9f5b182078dc1635e15edeb60b8,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2019-bra-38ee05c4fb59-01,fia-2019-bra-38ee05c4fb59,https://www.fia.com/sites/default/files/decision-document/2019%20Brazilian%20Grand%20Prix%20-%20Decision%20-%20Car%205%20(incident%20with%20car%2016%20in%20turn%204).pdf,bf8819e2fcb510313849d47df285e46117dff91658024d5c96a56becccb37167,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2019-bra-b956905dbc4f-01,fia-2019-bra-b956905dbc4f,https://www.fia.com/sites/default/files/decision-document/2019%20Brazilian%20Grand%20Prix%20-%20Offence%20-%20Car%203%20(incident%20with%20car%2020%20in%20turn%204).pdf,29f13b91795a7a631e9dc331c8a63f40bfa2612d5687ea52bddb50dcea694f38,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2019-abu-e94aca06904a-01,fia-2019-abu-e94aca06904a,https://www.fia.com/sites/default/files/decision-document/2019%20Abu%20Dhabi%20Grand%20Prix%20-%20Decision%20-%20Car%2088%20(incident%20with%20car%2099%20in%20turn%2012).pdf,3a555327bc645d8a49fa60514782f1e122c1fabff02d281957b867137822734c,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2019-abu-eed6b57f5b3f-01,fia-2019-abu-eed6b57f5b3f,https://www.fia.com/sites/default/files/decision-document/2019%20Abu%20Dhabi%20Grand%20Prix%20-%20Decision%20-%20Car%2099%20(incident%20with%20car%2088%20in%20turn%2012).pdf,e3ec98ffe945f472fd940f05498b98e6af562759224e22ff02684a6b239781f5,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2020-sty-965461bfbe13-01,fia-2020-sty-965461bfbe13,https://www.fia.com/sites/default/files/decision-document/2020%20Styrian%20Grand%20Prix%20-%20Decision%20-%20Car%2018%20-%20Incident%20with%20car%203.pdf,59074f47883f32c069eeb0b3192d12d6c03b7b5d1f59526bc7eb1c10617ff0f0,model_reviewed_corrected,gpt-5.6-sol-model-review-2026-08-13,corrected,model_reviewed_corrected,"{""fault_language_final"":{""after"":""no_conclusion"",""before"":""racing_incident""}}",official_decision_sections,decision_sections_and_cross_queue_validation,One or more final fields were corrected from explicit decision or reason text.,False
adjudications,adjudication-seed-fia-2020-sty-df0a103a4d99-01,fia-2020-sty-df0a103a4d99,https://www.fia.com/sites/default/files/decision-document/2020%20Styrian%20Grand%20Prix%20-%20Decision%20-%20P3.pdf,50a439832d86fea91e3ffed07d0d5c9a6572496a0f240d017d22b558cbdc9124,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2020-gbr-319c8c2d52b9-01,fia-2020-gbr-319c8c2d52b9,https://www.fia.com/sites/default/files/decision-document/2020%20British%20Grand%20Prix%20-%20Offence%20-%20Car%2023%20-%20Incident%20with%20Car%2020%20at%20Turn%2018.pdf,eec70a1824c794c6455f5d9db2ad6f4d3700ab7cf6ce7b68af382136b0bfdea9,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2020-ita-5e5acd0fdb41-01,fia-2020-ita-5e5acd0fdb41,https://www.fia.com/sites/default/files/decision-document/2020%20Italian%20Grand%20Prix%20-%20Decision%20-%20Car%2033%20-%20T2%20incident%20with%20car%2011.pdf,c97f08df35d285c62014d2699a9238f6c39dfb211a3ca6565d4f79a61e036ee1,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2020-por-48056c42c597-01,fia-2020-por-48056c42c597,https://www.fia.com/sites/default/files/decision-document/2020%20Portuguese%20Grand%20Prix%20-%20Offence%20-%20Car%2011%20-%20incident%20with%20car%2010.pdf,5481da109e6d54fdbc0a13096306dd0cf373cb238c5c8319a6d94ca6ad78d471,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2021-esp-76f0795efb8a-01,fia-2021-esp-76f0795efb8a,https://www.fia.com/sites/default/files/decision-document/2021%20Spanish%20Grand%20Prix%20-%20Decision%20-%20Car%2018%20-%20Turn%202%20incident%20with%20car%2014.pdf,d8b02274336e293048c86068f3438f848bb076688728038760a1fb445ddee123,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2021-gbr-74d32cf58767-01,fia-2021-gbr-74d32cf58767,https://www.fia.com/sites/default/files/decision-document/2021%20British%20Grand%20Prix%20-%20Decision%20-%20Car%2011%20-%20Turn%2017%20incident%20with%20car%20car%207.pdf,d1356275aa64327e5459f84d3d0757bd68bd745c407f97a594d2cb430d690131,model_reviewed_corrected,gpt-5.6-sol-model-review-2026-08-13,corrected,model_reviewed_corrected,"{""fault_language_final"":{""after"":""predominantly_to_blame"",""before"":""no_conclusion""}}",official_decision_sections,decision_sections_and_cross_queue_validation,One or more final fields were corrected from explicit decision or reason text.,False
adjudications,adjudication-seed-fia-2021-sao-9803ae1b1b2a-01,fia-2021-sao-9803ae1b1b2a,https://www.fia.com/sites/default/files/decision-document/2021%20Brazilian%20Grand%20Prix%20-%20Decision%20-%20Car%2044%20-%20Sprint%20Qualifying.pdf,d6c6dd601e4d12de61b65878fef1851127ceed978960ba93e15962ef5e3a439c,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2022-fra-832a818ac903-01,fia-2022-fra-832a818ac903,https://www.fia.com/sites/default/files/decision-document/2022%20French%20Grand%20Prix%20-%20Decision%20-%20Car%206%20-%20Alleged%20incident%20with%20car%2020.pdf,9d32cbaa7b60549d02e03bff5d27b6dbcf481107b9b869037089b5878ab14ac0,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2022-fra-f29d68ccd9b0-01,fia-2022-fra-f29d68ccd9b0,https://www.fia.com/sites/default/files/decision-document/2022%20French%20Grand%20Prix%20-%20Decision%20-%20Car%2020%20-%20Alleged%20incident%20with%20car%206.pdf,2a2e1ea15921a29d09589582fa18c14a2446d79d94e869d69d6c5f8c034f0dcb,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2022-usa-211d82e7968e-01,fia-2022-usa-211d82e7968e,https://www.fia.com/sites/default/files/decision-document/2022%20United%20States%20Grand%20Prix%20-%20Offence%20-%20Car%2047%20-%20Leaving%20the%20track%20and%20gaining%20an%20advantage.pdf,848e3bb0a3764c3707bfea0eba44394a0f4f9be4d35ba9149709b19ab4bd9c2b,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2022-sao-002711fb5ae0-01,fia-2022-sao-002711fb5ae0,https://www.fia.com/sites/default/files/decision-document/2022%20Brazilian%20Grand%20Prix%20-%20Offence%20-%20Car%2018%20-%20Dangerous%20manoeuvre.pdf,ab0614a8c051d5b3a48f3e8e46777393a9bbc3209bc20b48df299a0d02612da1,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2023-aus-0144b2323236-01,fia-2023-aus-0144b2323236,https://www.fia.com/sites/default/files/decision-document/2023%20Australian%20Grand%20Prix%20-%20Decision%20-%20Car%2031%20-%20Incident%20with%20car%2010.pdf,64efba941abffcb8b9b4bbeb7329b37aca743665773307d03165e30a4dd9898a,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2023-aus-500bb4f284ba-01,fia-2023-aus-500bb4f284ba,https://www.fia.com/sites/default/files/decision-document/2023%20Australian%20Grand%20Prix%20-%20Decision%20-%20Car%2010%20-%20Incident%20with%20car%2031.pdf,6c7ce31beb4ad40949b21ed97a0afffd87121174ca2cd4877eb904704529445a,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2023-bel-3192ec4d03d6-01,fia-2023-bel-3192ec4d03d6,https://www.fia.com/sites/default/files/decision-document/2023%20Belgian%20Grand%20Prix%20-%20Infringement%20-%20Car%2014%20-%20Change%20of%20direction.pdf,32ea53c16ead6b119cd6d6a3433b448b48ad2624229630ae54b0d9c42952a314,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2023-qat-002060120e1b-01,fia-2023-qat-002060120e1b,https://www.fia.com/sites/default/files/decision-document/2023%20Qatar%20Grand%20Prix%20-%20Decision%20-%20Car%2011%20-%20T2%20incident%20with%20Cars%2027%20and%2031.pdf,831681c704e299f797ed560a06d545c0347dc4c1fa620aa9c0f0511b1b284cc7,model_reviewed_corrected,gpt-5.6-sol-model-review-2026-08-13,corrected,model_reviewed_corrected,"{""fault_language_final"":{""after"":""no_conclusion"",""before"":""racing_incident""}}",official_decision_sections,decision_sections_and_cross_queue_validation,One or more final fields were corrected from explicit decision or reason text.,False
adjudications,adjudication-seed-fia-2023-qat-8a64aec7daf5-01,fia-2023-qat-8a64aec7daf5,https://www.fia.com/sites/default/files/decision-document/2023%20Qatar%20Grand%20Prix%20-%20Decision%20-%20Car%2031%20-%20T2%20incident%20with%20Cars%2011%20and%2027.pdf,2423d4c5c5321f88a0b106f0bebd9f1e0085d5e1f577679a16bfb93e9a1ff19f,model_reviewed_corrected,gpt-5.6-sol-model-review-2026-08-13,corrected,model_reviewed_corrected,"{""fault_language_final"":{""after"":""no_conclusion"",""before"":""racing_incident""}}",official_decision_sections,decision_sections_and_cross_queue_validation,One or more final fields were corrected from explicit decision or reason text.,False
adjudications,adjudication-seed-fia-2023-qat-9b045d16fdac-01,fia-2023-qat-9b045d16fdac,https://www.fia.com/sites/default/files/decision-document/2023%20Qatar%20Grand%20Prix%20-%20Decision%20-%20Car%2027%20-%20T2%20incident%20with%20Cars%2011%20and%2031.pdf,b0379cb368881ec9b730c3bdfb6ab015684a0db764494289da1cf6050ed1a6bc,model_reviewed_corrected,gpt-5.6-sol-model-review-2026-08-13,corrected,model_reviewed_corrected,"{""fault_language_final"":{""after"":""no_conclusion"",""before"":""racing_incident""}}",official_decision_sections,decision_sections_and_cross_queue_validation,One or more final fields were corrected from explicit decision or reason text.,False
adjudications,adjudication-seed-fia-2024-mia-8181b93a13ff-01,fia-2024-mia-8181b93a13ff,https://www.fia.com/sites/default/files/decision-document/2024%20Miami%20Grand%20Prix%20-%20Infringement%20-%20Car%2031%20-%20Unsafe%20release.pdf,51b424271700911ab98bc165603df9c88126e2bb35bd6b36d8c0e0915b9bb405,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2024-mia-86547ded7d12-01,fia-2024-mia-86547ded7d12,https://www.fia.com/sites/default/files/decision-document/2024%20Miami%20Grand%20Prix%20-%20Decision%20-%20Car%2018%20-%20Turn%201%20incident%20with%20cars%2018%204%20and%2044.pdf,a0deb2172d6c84fd1e685537c7c97abef659a874c7ed031ef69cb71dab4f7b8c,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2024-mia-b115633c9ba0-01,fia-2024-mia-b115633c9ba0,https://www.fia.com/sites/default/files/decision-document/2024%20Miami%20Grand%20Prix%20-%20Decision%20-%20Car%2014%20-%20Turn%201%20incident%20with%20cars%2018%204%20and%2044.pdf,0b9fd362f4c5252290615dbd0adbcf9e74efcaa704991f03be8a41a7814cf54b,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2024-mia-badde45f9141-01,fia-2024-mia-badde45f9141,https://www.fia.com/sites/default/files/decision-document/2024%20Miami%20Grand%20Prix%20-%20Decision%20-%20Car%2044%20-%20Turn%201%20incident%20with%20cars%2014%2018%204%20and%2044.pdf,7bcab21cc322850fc994d8af355d100fc5919e384bd89aca7de4e52effe654c6,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2024-can-2d45bb0945a9-01,fia-2024-can-2d45bb0945a9,https://www.fia.com/sites/default/files/decision-document/2024%20Canadian%20Grand%20Prix%20-%20Decision%20-%20Car%2081%20-%20Incident%20with%20Car%2063.pdf,09bce0a0e7b2ec60935339078eb347a0ad89397d4af1b84393be2e2163a04b6f,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2024-can-546aad3f9319-01,fia-2024-can-546aad3f9319,https://www.fia.com/sites/default/files/decision-document/2024%20Canadian%20Grand%20Prix%20-%20Decision%20-%20Car%2063%20-%20Incident%20with%20Car%2081.pdf,e0f3191d16b3ed83664db55fe172563b02c451de810a044de719c115ac290e3e,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2024-hun-46b193d4af90-01,fia-2024-hun-46b193d4af90,https://www.fia.com/sites/default/files/decision-document/2024%20Hungarian%20Grand%20Prix%20-%20Decision%20-%20Car%201%20-%20Incident%20with%20Car%2044.pdf,dce9ee5b9ec34981b8132e11914372cd3909f87a6d5dc1e7d2bf9ea5bc00913b,model_reviewed_corrected,gpt-5.6-sol-model-review-2026-08-13,corrected,model_reviewed_corrected,"{""fault_language_final"":{""after"":""racing_incident"",""before"":""no_conclusion""}}",official_decision_sections,decision_sections_and_cross_queue_validation,One or more final fields were corrected from explicit decision or reason text.,False
adjudications,adjudication-seed-fia-2024-usa-1d5ba0527e94-01,fia-2024-usa-1d5ba0527e94,https://www.fia.com/sites/default/files/decision-document/2024%20United%20States%20Grand%20Prix%20-%20Infringement%20-%20Car%2010%20-%20Forcing%20another%20driver%20off%20the%20track.pdf,aca3fe2daad4700aabc4246892ed0204ca44af817acf7b25ecb4c5b0e2467fa6,model_reviewed_corrected,gpt-5.6-sol-model-review-2026-08-13,corrected,model_reviewed_corrected,"{""fault_language_final"":{""after"":""not_applicable"",""before"":""no_conclusion""}}",official_decision_sections,decision_sections_and_cross_queue_validation,One or more final fields were corrected from explicit decision or reason text.,False
adjudications,adjudication-seed-fia-2024-mex-a4340456d96a-01,fia-2024-mex-a4340456d96a,https://www.fia.com/sites/default/files/decision-document/2024%20Mexico%20City%20Grand%20Prix%20-%20Decision%20-%20Car%2011%20-%20Alleged%20leaving%20the%20track%20and%20forcing%20a%20driver%20off%20the%20track.pdf,89dd59795201453d47b08388a2fcc2169a80dd626e9e3212d72511d3d9f48df5,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2024-qat-ea0ded916e32-01,fia-2024-qat-ea0ded916e32,https://www.fia.com/sites/default/files/decision-document/2024%20Qatar%20Grand%20Prix%20-%20Infringement%20-%20Car%2030%20-%20Causing%20a%20Collision.pdf,cd6a21a31b990eef0b21e38f4252c7c83d79d7efde585cd897f967f1e7a46d81,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2024-abu-62aed0693198-01,fia-2024-abu-62aed0693198,https://www.fia.com/sites/default/files/decision-document/2024%20Abu%20Dhabi%20Grand%20Prix%20-%20Infringement%20-%20Car%2077%20-%20Causing%20a%20collision.pdf,ed2b0482c2354588443732c38c866b9c7349bfcafa789642253636286266201e,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
